500 2500 50 50
54 279 28
54 440 13
54 462 37
55 114 25
55 155 11
55 238 42
55 280 27
55 300 7
56 8 37
56 9 12
56 42 41
56 254 41
56 353 6
56 466 6
57 18 27
57 95 26
57 101 20
57 249 43
57 323 2
57 387 42
57 400 36
58 105 16
58 140 12
58 281 40
58 407 45
58 411 1
59 54 21
60 26 30
60 89 24
60 112 43
60 161 11
60 176 4
60 246 6
60 381 47
60 399 30
60 416 18
60 429 41
61 105 7
61 150 26
61 177 29
61 300 20
61 427 16
62 71 19
62 109 25
62 201 23
62 486 48
63 121 2
63 150 45
63 259 40
63 336 3
63 400 36
64 119 25
64 144 20
64 148 49
64 185 14
64 230 16
64 333 50
64 458 37
64 492 47
65 199 25
65 407 31
66 5 9
66 171 30
66 174 36
66 422 6
66 433 10
66 443 5
67 48 48
67 148 18
67 490 30
68 265 28
68 273 37
68 305 48
69 175 46
69 199 13
69 240 22
69 357 43
69 460 16
70 62 16
70 164 34
70 325 20
71 17 4
71 185 10
71 300 39
71 393 2
71 448 26
71 491 6
72 69 3
72 121 12
72 359 2
72 478 28
73 41 42
73 55 10
73 136 7
73 159 30
73 167 17
73 259 18
73 319 36
73 365 16
73 370 37
73 489 16
74 142 43
74 285 25
74 312 15
74 436 41
75 192 37
75 244 36
75 281 35
75 479 2
76 74 4
76 84 19
76 282 21
76 378 7
76 398 28
77 63 11
77 126 8
77 258 3
77 344 18
77 385 11
77 403 16
78 34 19
78 300 40
78 425 10
78 485 31
79 142 48
79 331 41
79 402 49
79 476 18
80 82 26
80 102 15
80 274 4
81 38 43
81 245 9
81 388 29
82 11 7
82 45 49
82 83 17
82 91 45
82 110 34
82 119 19
82 155 50
82 164 4
82 220 41
82 230 6
82 346 33
83 141 4
83 457 15
84 135 38
84 225 21
84 235 27
84 325 5
85 112 42
85 165 16
85 185 14
85 454 22
86 21 16
86 285 6
86 323 20
87 239 33
87 270 32
87 272 36
87 304 36
87 345 26
87 388 45
87 443 16
87 475 35
87 489 43
88 48 33
88 81 29
88 89 28
88 155 3
88 410 28
88 450 33
89 167 43
89 219 35
89 253 18
89 377 48
89 436 49
89 454 5
90 94 19
90 125 28
90 151 9
90 307 12
90 437 45
90 472 25
91 79 33
91 102 10
91 142 32
91 276 4
92 23 42
92 73 13
92 121 42
92 245 30
92 266 41
92 288 36
92 303 45
92 344 25
93 77 30
93 178 27
93 305 3
93 332 10
93 384 29
93 423 32
94 373 44
95 3 24
95 177 18
96 52 11
96 174 21
97 322 18
97 339 17
97 469 41
97 480 45
98 4 26
98 96 2
98 224 40
98 443 2
99 349 36
99 398 49
99 404 33
100 53 42
100 153 43
101 106 48
101 114 33
101 273 22
102 32 38
102 71 18
102 86 16
102 203 14
102 327 49
102 328 45
102 408 16
103 149 8
103 214 25
103 220 49
103 240 2
103 377 48
103 393 18
103 455 12
103 482 19
104 289 35
104 446 29
105 13 11
105 60 32
105 92 6
105 326 13
106 40 21
106 238 9
106 318 48
106 370 21
106 396 43
106 420 39
106 447 13
107 18 42
107 108 21
107 282 36
107 377 31
107 424 40
108 38 4
108 70 44
108 335 39
108 407 50
108 409 11
108 446 48
108 483 24
109 61 11
109 108 49
109 351 22
109 381 28
110 14 13
110 33 42
110 39 13
110 79 43
110 94 2
110 153 44
110 276 50
110 368 14
111 153 16
111 172 8
111 200 14
111 300 36
111 402 2
111 498 4
112 312 1
112 317 44
113 417 25
113 454 38
114 50 26
114 76 16
114 140 41
114 360 20
115 48 4
115 67 40
115 172 30
115 185 2
115 273 14
115 325 41
115 429 2
115 436 37
116 24 18
116 81 14
116 181 28
116 285 32
116 339 8
117 33 31
117 45 25
117 345 7
118 5 47
118 12 42
118 392 16
118 396 10
118 406 28
119 191 20
119 236 13
119 315 30
119 362 15
119 384 39
119 416 17
119 464 40
120 110 5
120 156 8
120 356 9
120 370 10
121 50 49
121 184 41
121 225 13
121 394 14
122 191 31
122 208 15
122 302 50
122 351 50
122 487 30
123 147 29
123 199 32
123 457 40
124 59 12
124 242 8
124 274 48
124 288 8
124 441 50
124 456 16
125 72 19
125 159 29
125 266 35
125 414 33
125 463 8
126 151 49
126 176 22
126 186 26
126 249 38
126 257 28
126 261 33
126 266 47
127 29 39
127 152 34
127 179 39
127 190 4
127 261 47
127 363 19
127 364 20
127 375 49
128 11 20
128 32 49
128 310 29
129 334 3
129 378 40
130 207 40
130 241 11
131 138 38
131 150 49
131 245 12
132 30 3
132 77 19
132 81 40
132 209 37
132 344 2
133 43 49
133 261 37
133 304 25
133 336 24
133 361 24
133 456 4
134 1 9
134 28 22
134 36 42
134 90 44
134 93 10
134 362 45
134 426 42
134 463 30
135 200 16
135 222 40
135 455 50
136 165 17
136 199 21
136 260 2
136 306 6
137 21 12
137 49 14
137 239 43
137 317 11
138 77 27
138 112 47
138 470 29
139 75 16
139 286 35
139 397 32
140 6 16
140 211 21
140 219 6
140 243 42
140 265 47
140 342 9
140 350 50
140 391 20
141 7 3
141 145 43
141 371 30
141 433 49
142 19 34
142 108 11
142 167 15
142 309 26
142 372 12
143 38 31
143 281 48
143 333 16
143 345 36
143 473 9
144 120 29
144 138 31
144 148 21
144 162 8
144 382 29
144 414 2
144 450 23
144 500 14
145 46 33
145 167 41
145 305 36
145 343 41
146 30 32
146 114 32
146 132 49
146 272 33
146 332 2
146 439 3
146 458 25
146 462 33
147 85 2
147 255 10
147 266 43
147 329 18
147 409 37
147 478 7
148 68 48
148 207 34
148 302 22
148 392 35
148 406 43
148 450 2
149 120 17
150 109 15
150 152 9
150 293 46
150 451 16
150 482 34
150 483 11
150 496 1
150 499 24
151 3 46
151 52 41
151 176 7
151 221 28
151 426 41
151 443 39
151 458 31
152 22 46
152 77 15
152 199 15
152 359 49
152 491 26
153 34 9
153 143 16
153 186 13
153 266 15
153 404 15
154 382 48
154 401 36
154 446 49
154 481 42
155 303 40
155 329 18
156 64 7
156 85 48
156 187 13
156 209 24
156 267 33
156 426 23
156 457 24
157 93 6
157 100 20
157 134 16
157 180 14
157 188 49
157 295 9
157 348 2
157 463 29
157 469 4
158 14 18
158 64 45
158 173 2
158 179 44
158 216 4
159 78 19
159 107 8
159 124 18
159 163 33
159 198 5
159 244 6
159 324 31
159 331 47
159 385 47
159 431 48
159 441 3
159 462 44
159 499 12
160 88 28
160 401 27
160 463 36
161 24 4
161 61 34
161 144 6
161 228 21
161 442 48
161 491 4
162 51 29
162 109 1
162 452 35
163 131 34
163 271 19
163 359 29
163 376 37
163 435 12
163 436 32
163 491 5
164 58 19
164 259 2
164 357 37
164 437 25
165 22 9
165 103 20
165 208 21
166 55 5
166 201 19
166 259 25
166 280 50
166 315 31
166 347 3
166 362 28
166 387 16
166 432 8
167 175 12
167 177 21
167 184 28
167 233 11
167 436 27
167 477 9
168 137 11
168 382 11
169 130 42
169 238 31
169 333 39
169 361 29
169 381 42
169 391 23
169 398 33
170 91 12
170 130 24
170 255 22
171 73 37
171 194 34
171 220 41
171 313 9
171 452 38
171 484 9
172 342 34
173 7 37
173 171 39
173 334 38
174 17 17
174 21 7
174 283 47
174 383 30
174 439 29
175 21 24
175 65 40
175 71 5
175 74 32
175 128 2
175 135 17
175 343 26
175 415 33
175 476 8
175 483 4
176 67 26
176 115 30
176 482 38
176 500 40
177 100 5
177 372 9
178 202 28
178 413 38
179 301 1
180 163 36
181 38 27
181 219 10
181 404 21
181 419 15
181 455 50
181 470 10
181 493 31
182 13 6
182 46 6
182 101 10
182 205 37
182 383 32
182 489 1
183 321 43
183 426 13
184 1 3
184 58 10
184 147 38
185 74 37
185 146 19
185 181 43
185 194 14
185 475 48
186 181 31
186 319 3
186 364 4
186 422 41
186 464 30
187 63 41
187 65 42
187 188 18
187 274 19
187 286 3
187 421 40
188 18 33
188 143 2
188 148 2
188 171 14
188 200 10
188 300 9
188 358 23
188 371 46
188 460 40
189 152 26
189 173 40
189 176 5
189 192 28
189 300 1
189 396 44
190 74 16
190 146 19
190 297 37
190 453 29
191 93 18
191 126 19
191 205 34
191 208 21
191 209 11
192 130 15
192 152 13
192 165 4
192 282 32
192 434 31
193 23 6
193 42 24
193 148 16
193 267 8
193 340 25
193 394 29
193 497 17
194 62 33
194 100 3
194 113 14
194 195 25
194 227 28
194 241 3
194 316 29
194 337 7
195 185 6
195 200 22
195 332 22
196 17 24
196 70 10
196 134 1
196 188 44
196 468 30
197 85 36
197 354 14
198 27 43
198 152 50
198 235 29
198 338 46
200 15 32
200 193 11
200 285 2
200 343 7
201 34 26
201 118 9
201 342 31
201 451 6
202 58 27
202 151 15
202 205 9
202 240 42
203 37 41
203 58 38
203 113 46
203 251 19
203 296 45
203 317 1
203 338 43
203 391 16
203 423 25
204 5 4
204 126 18
205 27 18
205 86 36
205 234 5
205 286 33
205 344 28
205 434 5
205 457 13
206 13 23
206 66 36
206 96 24
206 122 24
206 130 44
206 234 1
206 384 34
206 442 26
206 454 7
206 472 12
207 45 42
207 74 17
207 262 3
207 343 33
207 353 4
207 401 49
208 4 1
208 25 48
208 70 49
208 80 45
208 100 16
208 262 25
208 324 1
208 363 35
208 430 44
208 449 36
208 472 40
209 196 29
209 233 15
209 253 44
209 352 41
209 390 37
209 436 31
209 469 16
210 43 13
210 73 26
211 361 17
211 377 48
211 432 1
212 105 25
212 236 10
212 290 42
212 403 41
213 151 14
213 160 24
213 451 46
214 68 12
214 132 27
214 295 44
214 320 13
214 337 23
214 394 11
214 429 39
214 495 23
215 192 47
216 12 33
216 19 10
216 65 38
216 128 11
216 225 24
216 236 33
217 442 3
217 479 11
218 188 15
218 344 19
218 429 25
218 454 40
219 366 37
220 184 22
220 244 40
221 17 11
221 92 31
221 101 32
221 136 3
221 311 45
221 376 7
221 406 48
222 217 8
222 271 33
222 336 41
222 427 22
223 93 8
223 146 3
223 155 11
223 253 30
223 449 2
224 46 43
224 91 42
224 159 39
225 213 5
225 306 15
225 473 22
225 478 7
226 203 27
226 280 38
226 325 25
226 358 1
226 402 28
226 437 11
226 496 25
227 58 17
227 72 23
227 168 7
227 286 50
227 318 25
227 343 3
228 1 7
228 16 23
228 104 11
228 441 41
228 456 15
229 29 34
229 84 48
229 306 20
229 342 44
229 372 30
229 486 21
230 45 38
230 63 21
230 101 11
230 161 42
230 286 37
230 374 34
230 427 1
231 137 14
231 145 22
231 164 27
231 217 16
231 348 49
231 433 40
232 70 42
232 158 17
232 281 12
232 410 49
232 425 17
232 460 39
233 4 1
233 171 25
233 355 13
233 406 13
233 438 17
234 11 27
234 128 47
234 155 17
234 169 46
234 374 40
234 408 48
235 161 18
235 240 30
235 372 18
235 380 29
235 468 23
235 484 6
236 373 12
236 392 23
236 412 21
237 53 33
237 104 50
237 379 39
237 461 33
237 468 41
237 481 30
238 37 50
238 62 4
238 96 28
238 122 16
238 159 42
238 266 31
238 480 42
239 15 4
239 102 43
239 176 8
239 186 33
239 209 39
239 237 24
239 322 30
240 149 31
240 150 21
240 166 48
240 350 10
240 439 40
240 450 28
240 496 32
241 7 48
241 136 41
241 202 7
241 205 18
241 433 24
241 440 8
242 126 8
242 187 8
242 267 48
242 373 38
243 52 7
243 166 1
243 216 15
243 406 24
243 427 43
243 470 47
244 59 15
244 83 48
244 369 40
244 409 25
245 130 30
245 361 30
245 382 50
245 401 10
245 463 10
246 179 23
246 361 7
247 196 21
247 257 14
247 396 36
248 13 5
248 377 11
248 394 26
248 468 13
249 27 31
249 63 1
249 88 20
249 168 38
249 204 9
249 327 17
249 372 27
249 438 15
250 45 19
250 188 44
250 236 41
250 271 13
250 279 40
250 290 5
250 312 11
250 346 29
250 443 31
250 444 40
251 243 9
251 419 31
251 461 1
252 42 20
252 164 5
252 166 9
253 13 43
253 31 18
253 94 44
253 219 47
253 225 31
253 286 20
253 424 11
254 85 13
254 350 22
254 351 30
254 427 2
254 495 30
255 291 48
255 368 29
255 444 47
256 171 16
256 183 24
256 244 37
256 252 29
256 308 13
257 171 43
257 223 41
257 420 44
257 447 24
258 15 32
258 76 4
259 80 6
259 89 33
259 226 25
259 228 10
260 170 43
260 494 17
261 181 29
261 279 37
261 287 15
261 359 11
261 458 8
261 471 25
262 72 23
262 122 29
262 216 4
262 287 25
262 449 11
263 190 1
263 260 5
263 313 7
264 140 19
264 186 28
264 331 45
264 338 49
264 359 42
264 399 37
265 60 39
265 165 35
265 195 12
265 313 22
265 389 38
266 43 17
266 151 4
266 162 13
266 440 28
266 443 47
267 70 31
267 90 9
267 222 35
267 269 46
267 299 19
267 308 44
267 377 22
267 439 42
267 453 22
268 60 26
268 128 18
268 152 34
268 312 28
268 419 22
268 486 40
269 139 48
269 191 1
269 365 36
269 394 46
269 445 42
270 232 23
270 238 36
270 278 29
270 283 36
270 293 8
271 25 18
271 68 5
271 164 13
271 169 30
271 364 32
271 377 11
271 437 13
272 211 42
272 279 45
272 356 8
273 4 11
273 54 38
273 70 31
273 154 2
273 208 12
273 311 6
273 322 19
273 360 45
274 131 36
274 137 42
274 155 37
274 312 33
274 344 44
274 388 22
275 39 31
275 143 35
275 171 46
276 75 16
276 226 13
276 491 34
277 123 23
277 184 33
277 202 38
277 245 38
277 280 14
277 380 21
277 397 48
277 456 26
278 67 13
278 313 43
278 442 35
279 73 23
279 205 32
279 210 16
279 275 26
280 127 45
280 134 23
280 191 46
280 272 40
280 328 8
280 360 39
280 385 28
280 388 43
281 82 32
281 108 1
281 145 23
281 183 18
281 384 49
281 408 40
281 455 33
282 227 32
282 375 15
282 491 15
283 286 21
284 299 2
284 350 28
284 379 43
284 407 49
284 439 4
284 449 5
284 452 43
285 12 38
285 267 29
285 309 25
285 322 3
285 440 6
286 143 19
286 164 26
287 60 1
287 118 10
287 135 35
287 144 41
287 353 39
287 454 27
287 460 22
288 102 40
288 115 1
288 188 40
288 285 38
288 310 43
288 474 22
289 26 21
289 78 7
289 384 36
289 443 43
290 1 8
290 95 13
290 140 35
290 180 8
290 231 18
290 236 40
290 460 1
290 494 6
291 145 20
291 203 25
291 205 10
291 207 26
291 232 45
291 352 37
292 14 28
292 40 7
292 67 22
292 103 19
292 171 45
293 111 50
293 343 42
293 376 36
293 457 3
294 109 31
294 202 25
294 351 45
294 433 4
295 25 45
295 78 3
295 117 39
295 143 37
295 153 10
295 303 4
296 137 24
296 222 17
296 383 23
296 426 13
297 4 19
297 180 28
297 352 34
297 384 45
297 389 40
297 429 11
297 480 40
297 483 26
298 24 39
298 37 48
298 56 49
298 141 9
298 218 42
298 226 49
298 232 50
298 282 28
298 334 3
298 398 31
298 470 2
299 8 47
299 346 36
299 498 49
300 10 49
300 21 25
300 177 37
300 216 10
301 17 30
301 26 10
301 60 28
301 247 2
301 271 24
301 470 47
302 19 32
302 350 8
302 430 41
303 211 23
303 223 20
303 225 32
304 70 48
304 71 8
304 124 29
304 144 47
304 395 16
304 397 23
304 409 47
304 415 18
305 21 2
305 91 49
305 122 50
306 207 5
306 326 47
306 459 35
307 331 3
308 111 47
308 228 11
308 416 42
309 26 8
309 128 40
309 191 3
309 211 35
309 340 44
309 415 27
310 245 33
310 297 27
310 353 36
310 368 26
310 431 49
310 499 5
311 146 7
311 198 48
311 230 15
311 255 38
311 375 44
311 384 32
311 423 10
311 443 42
311 479 49
312 16 11
312 42 42
312 53 48
312 99 15
312 496 38
313 10 33
313 109 20
313 173 36
313 183 43
313 203 13
313 244 43
313 291 35
313 302 15
313 353 30
314 40 30
314 59 43
314 98 12
314 157 8
314 164 30
314 213 39
314 335 6
314 379 35
314 381 48
314 487 3
315 86 1
315 451 35
316 216 49
316 295 32
316 342 46
316 500 40
317 67 33
317 86 8
317 126 34
317 263 30
317 353 24
318 90 21
318 247 14
318 382 43
318 464 9
318 476 9
319 10 5
319 178 1
320 27 43
320 92 22
320 138 30
320 143 24
320 464 14
320 481 44
320 490 31
321 47 44
321 49 34
321 271 38
321 279 30
322 226 31
322 272 40
322 370 30
323 37 17
323 76 40
323 243 13
323 326 12
323 402 30
324 56 45
324 177 19
324 247 13
324 297 27
325 96 43
325 105 35
325 310 40
325 422 37
326 57 43
326 114 48
326 350 44
327 292 46
328 10 42
328 77 15
328 344 27
328 375 17
329 187 30
329 297 20
329 361 47
329 410 23
329 434 6
330 139 34
330 237 4
330 329 36
330 431 26
330 453 33
331 118 3
331 134 15
331 145 48
331 462 14
331 468 46
331 484 42
332 87 35
332 159 10
332 254 18
332 495 29
333 122 47
333 128 10
333 183 15
333 484 39
334 163 7
334 181 8
334 443 36
334 489 1
335 11 24
335 88 13
335 129 17
335 250 4
335 256 34
335 481 16
336 195 28
336 232 39
337 90 49
337 312 32
337 341 25
337 451 26
338 314 16
338 351 29
338 404 41
338 459 13
339 17 44
339 124 38
339 192 7
339 236 28
339 284 48
339 368 26
339 384 8
340 69 44
340 161 35
340 209 23
340 269 34
340 329 44
341 108 32
341 228 20
341 445 44
341 448 6
341 457 34
342 215 12
342 288 11
342 294 17
342 429 27
343 196 38
343 209 6
343 319 28
344 196 21
344 239 32
344 331 3
344 378 37
344 448 12
345 22 45
345 89 1
345 138 5
345 495 33
346 79 9
346 137 35
346 163 32
346 284 35
346 385 42
347 64 27
347 83 19
347 251 16
347 264 10
347 358 14
347 371 50
348 34 31
348 48 7
348 57 7
348 131 14
348 277 21
348 351 17
348 358 33
348 434 47
349 70 6
349 161 40
349 186 24
349 400 27
349 453 23
350 23 29
350 33 15
350 105 34
350 439 25
351 232 17
352 342 40
353 373 7
353 378 26
353 465 26
354 93 40
354 274 10
354 275 18
354 431 16
355 6 30
355 11 35
355 31 26
355 98 44
355 177 34
355 180 8
355 272 2
355 405 40
356 98 22
356 186 22
356 194 8
356 237 6
356 352 19
357 307 14
357 360 45
357 362 44
358 93 42
358 213 17
358 257 24
358 281 6
358 362 2
359 15 49
359 159 22
360 137 41
360 236 7
360 484 49
361 15 17
361 227 47
361 234 8
362 8 36
362 55 12
362 81 40
362 184 22
362 260 39
362 298 33
362 334 6
362 367 47
363 2 36
363 39 47
363 232 20
363 269 8
363 381 5
363 473 25
364 129 28
364 140 20
364 185 21
364 252 23
364 293 11
364 329 37
364 353 47
365 6 18
365 191 40
365 204 45
365 214 41
365 241 30
365 367 3
366 90 40
366 191 48
366 248 49
366 380 49
366 440 35
367 23 11
367 106 38
367 315 7
367 316 49
368 266 22
368 285 14
368 321 47
368 331 8
368 355 10
369 67 16
369 114 15
369 200 16
369 233 42
369 408 44
369 425 35
370 158 12
370 181 16
370 232 47
370 426 48
370 465 12
371 144 16
371 436 39
372 154 8
372 187 7
372 227 19
372 309 11
372 314 48
372 331 18
372 352 9
372 415 46
373 13 3
373 57 21
373 68 36
373 181 11
373 315 22
373 357 7
374 171 24
374 181 18
374 301 16
374 319 35
374 327 36
374 446 32
374 468 1
374 496 27
375 1 25
375 63 37
375 92 39
375 108 41
375 157 34
375 287 38
375 344 4
375 415 49
376 67 27
376 130 12
376 219 7
376 256 47
376 276 24
376 319 4
377 275 14
377 340 32
377 471 2
377 489 18
378 7 5
378 41 39
378 154 28
378 392 26
379 21 45
379 156 3
379 204 45
379 216 13
379 293 38
379 442 30
380 3 44
380 110 38
380 130 7
380 142 21
380 499 26
381 106 47
381 160 11
381 161 9
381 222 34
381 229 16
382 122 10
382 354 12
383 129 27
383 140 18
383 250 8
383 342 50
383 358 22
383 375 24
384 402 34
385 17 25
385 23 41
385 213 40
385 278 13
385 333 21
385 345 17
385 425 9
386 144 23
386 266 11
386 319 21
386 348 10
386 363 43
387 181 17
387 229 49
387 282 1
387 293 37
387 300 25
387 327 47
387 337 49
387 386 35
388 29 32
388 35 14
388 56 46
388 121 44
388 185 43
388 193 14
388 406 3
389 105 44
389 118 37
389 129 26
389 201 29
389 260 11
389 322 17
389 339 18
389 434 25
390 88 37
390 139 34
390 178 33
390 202 11
390 263 47
390 299 6
390 451 23
390 474 39
390 488 22
391 4 21
391 13 41
391 15 10
391 121 47
391 146 37
391 187 10
391 442 34
391 447 20
391 470 23
392 212 29
392 288 13
392 358 17
392 494 44
393 14 16
393 23 13
393 346 30
393 367 41
393 406 41
394 227 42
394 273 9
394 289 11
394 299 16
394 338 47
394 371 44
394 422 1
395 20 8
395 69 42
395 131 6
395 328 30
395 334 32
395 339 29
395 344 2
395 416 22
396 63 38
396 77 49
396 97 8
396 144 47
396 164 34
396 315 28
396 356 21
397 33 12
397 79 42
397 188 40
397 219 8
397 314 9
397 455 2
397 476 37
398 27 2
398 88 42
398 158 31
398 227 10
398 304 2
399 73 46
399 144 9
399 173 48
399 190 46
399 300 18
399 320 41
399 351 1
400 104 47
400 173 23
400 237 29
400 428 50
400 491 44
401 153 18
401 449 50
402 49 2
402 112 14
402 239 33
402 406 31
402 474 37
403 105 47
403 291 24
403 298 26
403 380 4
403 472 33
403 499 27
404 23 42
404 69 34
404 132 20
404 355 22
405 29 45
405 151 24
405 259 18
405 300 5
405 444 21
405 448 15
405 455 22
405 485 11
406 95 18
406 134 20
406 302 33
406 332 48
407 27 20
407 75 29
407 139 16
407 143 21
407 213 30
407 218 31
407 225 4
407 288 12
407 289 19
407 315 50
407 395 35
407 414 44
408 59 5
408 128 19
408 310 22
409 210 46
409 296 4
409 326 42
409 494 18
410 250 1
410 286 15
410 380 37
411 2 5
411 34 37
411 127 1
411 212 29
411 298 49
411 360 20
411 394 48
411 453 34
412 198 18
412 234 19
412 256 12
412 263 35
412 306 42
412 327 43
412 354 17
412 448 45
412 472 4
413 93 36
413 283 46
413 363 40
413 477 29
414 72 50
414 202 9
414 243 1
414 380 47
414 403 14
415 30 44
415 150 14
415 276 14
415 295 8
415 371 50
416 112 21
416 169 44
416 209 3
416 298 49
416 309 42
416 410 22
417 16 48
417 33 27
417 132 41
417 267 19
417 307 38
418 22 25
418 36 12
418 143 30
418 276 42
418 356 8
418 360 33
418 448 27
419 45 3
419 72 25
419 185 7
419 204 4
419 218 35
419 249 9
419 358 2
419 410 48
419 427 4
419 457 16
420 5 14
420 232 11
420 394 17
421 104 34
421 137 6
421 160 21
421 330 34
421 378 50
421 402 43
421 410 33
421 444 26
422 130 35
422 178 3
422 183 14
422 255 10
422 293 14
422 336 45
422 369 3
423 27 21
423 197 28
423 331 31
423 385 25
423 496 2
424 3 39
424 383 30
425 298 36
425 489 48
426 37 32
426 392 35
426 398 3
427 232 49
427 474 48
428 114 14
428 140 15
428 146 33
428 225 21
428 329 38
428 369 18
428 414 22
428 476 30
428 498 1
429 123 50
429 245 16
429 260 5
430 19 13
430 26 25
430 305 21
430 392 7
430 407 27
431 20 43
431 21 36
431 123 9
431 176 18
431 216 39
431 281 48
431 377 49
431 462 26
432 63 47
432 118 30
433 95 13
433 145 49
433 226 30
433 237 10
434 180 14
434 241 47
434 245 43
434 299 35
434 404 34
434 423 10
435 73 8
435 102 15
435 217 12
435 402 7
436 100 30
436 241 19
436 329 21
436 375 5
436 396 39
436 428 30
437 380 33
437 408 31
437 460 15
437 486 42
438 16 50
438 95 6
438 172 41
438 430 49
439 36 33
439 42 37
439 110 30
439 171 45
439 193 35
439 243 10
439 298 5
439 326 49
439 377 6
440 170 49
440 475 35
441 76 41
441 191 10
441 235 42
441 274 5
441 328 24
441 329 49
441 385 36
441 430 42
442 363 19
442 488 40
443 44 30
443 220 48
443 349 25
443 482 10
444 221 15
444 403 18
444 407 12
444 466 22
445 236 8
445 326 10
445 342 4
445 364 44
445 427 39
445 459 49
445 476 30
446 95 50
446 430 5
447 132 28
447 370 7
447 483 5
447 494 14
448 204 49
448 394 14
449 42 6
449 130 3
449 131 37
449 146 6
449 237 39
449 274 30
449 388 24
449 412 30
449 425 9
449 432 24
450 214 6
450 298 21
450 335 40
450 379 25
451 145 32
451 155 11
451 387 32
452 1 43
452 5 16
452 32 27
452 225 33
453 12 14
453 193 9
453 233 33
453 359 20
454 52 38
454 326 41
454 400 24
454 457 2
455 24 40
455 100 40
455 209 9
455 229 44
456 51 26
456 142 14
456 418 34
457 65 8
457 225 39
457 323 14
457 326 16
457 376 12
458 31 21
458 59 38
458 149 3
458 159 46
458 188 21
458 219 15
458 354 29
458 488 13
459 88 31
459 91 8
459 126 46
459 218 46
459 231 16
459 286 30
459 298 16
459 352 5
460 20 20
460 42 39
460 142 6
460 320 11
461 39 30
461 85 14
461 117 5
461 227 8
461 382 27
461 444 38
461 475 15
462 61 16
462 76 3
462 81 32
462 182 29
462 193 26
462 330 20
462 352 34
463 2 21
463 124 40
463 156 48
463 238 1
463 247 3
464 2 28
464 125 10
464 244 48
464 310 24
464 384 27
464 470 27
465 11 41
465 135 32
465 214 48
465 355 31
465 480 37
465 493 9
466 150 11
466 227 3
466 261 15
466 279 18
466 394 31
466 447 2
467 141 32
467 305 48
467 397 7
467 479 13
468 77 29
468 162 32
468 208 32
469 78 12
469 86 4
469 96 24
469 115 9
469 191 6
469 226 28
469 408 37
